ID,Salary
3124,285908.97627609223
3125,252759.21125810593
3126,268202.68211844563
3127,306920.2073347047
3128,321391.90644269437
3129,337612.7662464082
3130,188092.3136099726
3131,378815.22218996286
3132,335778.1414460018
3133,219568.564157255
3134,318665.56208768487
3135,320172.75062756985
3136,387408.6281680465
3137,263054.08946534246
3138,507992.69615828246
3139,368682.7995826751
3140,266774.699809134
3141,513579.80716548115
3142,285562.03350925446
3143,334700.9412987083
3144,373664.17756608874
3145,217604.33828970045
3146,347558.1914970428
3147,66433.98406333476
3148,493764.75957464427
3149,346173.6304798573
3150,354305.49461224675
3151,246014.05604360998
3152,127034.65101343393
3153,269720.5707089603
3154,217171.25316877663
3155,409391.5126175359
3156,271070.56485591084
3157,396504.6220031604
3158,134477.2371770218
3159,426260.59636808187
3160,239705.7315279618
3161,400904.37378405035
3162,497137.39244544506
3163,380473.4574237913
3164,552408.9746750668
3165,432580.8173338175
3166,218584.55867178738
3167,343534.12602414936
3168,270653.95065479726
3169,350678.1903307289
3170,378095.50637614727
3171,213830.63621735573
3172,281969.96255655587
3173,195364.31151039153
3174,361837.62717309594
3175,226060.40706130117
3176,175293.2044505477
3177,466936.2776322663
3178,337380.31611240655
3179,332090.9043665752
3180,381897.6817705333
3181,297331.9981872067
3182,363518.0977592319
3183,295360.7529845759
3184,318814.3289792463
3185,197282.27570871264
3186,202141.89195992798
3187,252201.9949303791
3188,307794.94826857
3189,386960.3811387196
3190,144180.18125953525
3191,321046.52309890836
3192,340806.0200598687
3193,412968.779099375
3194,247052.17812797427
3195,241407.6422372386
3196,419345.72550436854
3197,264373.315578036
3198,237791.0323478505
3199,421831.40455887467
3200,254792.6475521326
3201,261166.1407974884
3202,226046.52454693615
3203,295930.0945751369
3204,180961.52938051522
3205,364369.36670580506
3206,243490.99857273698
3207,319867.4709210396
3208,253362.90447545797
3209,323157.8468215093
3210,307772.0248658359
3211,438927.0128526613
3212,275495.4489784017
3213,195395.36213888973
3214,319681.3741048649
3215,434146.8827814162
3216,317190.159940131
3217,213205.83023970574
3218,313644.7959512472
3219,274080.57262158394
3220,430062.6796975583
3221,281707.5284209624
3222,235525.00694665313
3223,318635.63603223115
3224,347862.5889734179
3225,263820.96915729344
3226,294747.7156223208
3227,410207.3591395095
3228,253518.65928500146
3229,326769.11722938716
3230,329740.7483706027
3231,301735.88498461246
3232,372563.59262399375
3233,286266.5351678431
3234,260457.81687621027
3235,344838.17801855505
3236,336725.0158779472
3237,259395.28048585355
3238,231743.55908565968
3239,431701.0684948638
3240,346260.22725607455
3241,287411.36069830507
3242,481885.7056611404
3243,409572.33199667186
3244,237278.35376618057
3245,274897.534986943
3246,337060.2642158717
3247,296632.3004749343
3248,428431.5612805337
3249,257406.0079364404
3250,296982.3306343481
3251,469614.6222732514
3252,296864.62357284874
3253,233074.7555296123
3254,242103.509017393
3255,324896.01034807414
3256,340242.3466561213
3257,344669.42286996543
3258,269038.1266037226
3259,404727.8758166805
3260,322229.54961518943
3261,531098.5904227421
3262,365590.98362767696
3263,355124.5621565804
3264,319678.081964761
3265,239268.62458240986
3266,232954.16755033284
3267,411714.60294884443
3268,321265.8293356076
3269,325645.82762984186
3270,368808.52585896105
3271,371319.5638054162
3272,262511.6802418679
3273,383811.0326212123
3274,336780.3981793523
3275,259855.92854356766
3276,257152.65449488163
3277,226746.7720348686
3278,293725.8597856015
3279,243841.70447851717
3280,267705.5511145666
3281,360138.2008515671
3282,289851.12914663553
3283,302329.8318313211
3284,332500.0283990726
3285,322947.639324069
3286,171130.15216813236
3287,269908.4452712387
3288,211661.17557914555
3289,240381.48008824885
3290,414380.425764218
3291,291709.7999833673
3292,423611.21953356266
3293,263965.7249224484
3294,205736.0059779808
3295,213190.1091451496
3296,268158.0164118409
3297,189072.73270029575
3298,338096.2603839487
3299,322415.32715108246
3300,303071.3243530318
3301,260639.80775736272
3302,283867.2407026887
3303,275652.2647879645
3304,519503.99944631755
3305,385251.980376333
3306,479423.9948351458
3307,233163.29505180568
3308,218512.63959263265
3309,305446.48503646255
3310,303676.981153585
3311,189418.00733981282
3312,249295.99225571752
3313,406524.3633065969
3314,323178.81034083664
3315,285775.2304671258
3316,371116.53019472957
3317,304138.90736774355
3318,190836.80101887137
3319,429181.86459456384
3320,299005.4447629675
3321,283464.9318791479
3322,432165.0695359707
3323,294954.8707707077
3324,249391.78160911798
3325,159598.44831596315
3326,271700.97760379314
3327,294450.7364047691
3328,382677.3770681396
3329,235761.47514785826
3330,254923.50721667707
3331,225841.3954566419
3332,309936.68493983895
3333,354232.5876228288
3334,269283.80295214057
3335,288801.4519415125
3336,299547.2727487534
3337,483089.29179254174
3338,348928.9665951431
3339,283950.9813979268
3340,209441.7452257946
3341,344130.29756521434
3342,203699.04680427164
3343,214395.88387113065
3344,451470.9968911782
3345,202049.71819388866
3346,243909.57049375772
3347,216797.25728437304
3348,334032.5898393765
3349,316192.4604380876
3350,460878.249640882
3351,318994.2200589776
3352,370094.0429617241
3353,293287.756932497
3354,249036.50855644047
3355,228108.64405908436
3356,217274.62634385377
3357,244541.96261600405
3358,412459.51727283
3359,269591.4546811506
3360,576434.8420093507
3361,436448.99300275743
3362,358498.2673928067
3363,440300.4143212214
3364,222932.14288541675
3365,422791.20577578247
3366,444943.42153090984
3367,437898.8168458566
3368,394195.1504461169
3369,173352.02185300738
3370,178190.0444998592
3371,306987.91885879636
3372,555075.0783191919
3373,258961.02383294702
3374,191372.34642864764
3375,284632.669229202
3376,222412.47265898436
3377,279617.67572543025
3378,253511.9846199602
3379,497962.54242726415
3380,263816.68751220405
3381,436693.1249072179
3382,265687.8399703726
3383,214249.0061256513
3384,305355.4404715374
3385,107713.27159433812
3386,198295.96272663027
3387,269512.628002733
3388,452295.81864631176
3389,326223.76920031756
3390,232016.72364716977
3391,331342.647778891
3392,245534.90064768493
3393,279614.88951706886
3394,325205.93014458567
3395,185935.64856149256
3396,240664.65374322236
3397,461436.4946233928
3398,318443.04242733866
3399,281729.24210993946
3400,359057.17289113253
3401,423065.7580692321
3402,325860.058664456
3403,375838.8140820265
3404,359106.54243315756
3405,236759.4765003845
3406,218738.71559172124
3407,307358.7741643116
3408,237989.3753745854
3409,322371.38396272063
3410,267303.3055605367
3411,555337.6604818329
3412,319671.4876974672
3413,338919.02565823495
3414,330555.77887392044
3415,385923.41784548014
3416,313584.5381271094
3417,229816.1200979799
3418,241821.764178589
3419,272659.71913000196
3420,278549.9808297157
3421,328700.0634134859
3422,282659.58022547513
3423,328096.8353963271
3424,256223.8113038391
3425,281336.59819772094
3426,268246.8114216551
3427,187811.85491938144
3428,345485.0958196297
3429,317791.170306243
3430,263014.11890084296
3431,481805.59005276114
3432,249599.4082582742
3433,216691.62340522557
3434,255172.45546800643
3435,256138.915921472
3436,277247.96388020366
3437,219607.73629446328
3438,478931.3317511603
3439,346848.90358658135
3440,314490.93306444585
3441,345127.51012646407
3442,310365.85243511945
3443,316451.19530908763
3444,290476.6802914962
3445,357393.02145216614
3446,243585.30737262964
3447,278101.0982538238
3448,509759.9899971336
3449,259823.48937480152
3450,328071.8196025789
3451,155518.51090984046
3452,230224.45402088016
3453,298409.75599725544
3454,309899.0200191289
3455,155075.66963455826
3456,384620.3459407836
3457,306833.17513406277
3458,297126.78163137287
3459,284836.0833089873
3460,335376.82714992017
3461,233088.97844924033
3462,305234.7497119382
3463,249488.4275664091
3464,266651.0427956134
3465,268417.58351276815
3466,313466.84681551903
3467,307842.64916887134
3468,329085.8943683505
3469,291119.10367415845
3470,235400.3082401082
3471,202488.001658462
3472,410839.5612923056
3473,250043.06143919379
3474,254643.6516339928
3475,383891.2767140269
3476,347204.42941734195
3477,305737.8244735524
3478,369671.4931204021
3479,296042.1214503199
3480,319437.9979804605
3481,326378.90854015946
3482,298504.3849563226
3483,197216.331053555
3484,194010.86658080667
3485,241657.4478320703
3486,407538.72188097984
3487,300084.24716394395
3488,244900.16865999997
3489,306856.33762577176
3490,515718.5957946405
3491,285464.15395954996
3492,166828.60591608286
3493,356148.6015230417
3494,210386.8449684307
3495,386201.91689552367
3496,287966.4568026066
3497,321394.0818892047
3498,365418.8785332963
3499,241591.74915567786
3500,420445.3915378228
3501,364042.8605256155
3502,327246.1244517639
3503,329366.69904417545
3504,383828.08329915255
3505,306776.95866595954
3506,325191.85417031497
3507,346839.8432000503
3508,294790.4161332622
3509,306358.61440027505
3510,319310.23895122856
3511,247014.45973999798
3512,382155.6174778789
3513,263322.0510920286
3514,265479.7962683216
3515,337113.85961200297
3516,311791.60170770437
3517,384541.27580019087
3518,256643.3693118468
3519,157122.16790733486
3520,462793.41387219727
3521,256251.91556499153
3522,269596.6436912939
3523,418101.99745619297
3524,301076.84745292366
3525,218902.192310445
3526,158940.5506049618
3527,380746.6475948617
3528,343667.8474208787
3529,331326.4659076482
3530,296242.47359178215
3531,301260.8014073223
3532,308391.2891199514
3533,335915.47696026415
3534,330019.93462916464
3535,396216.76436425745
3536,472680.95455086976
3537,438428.86010282487
3538,231014.91442429274
3539,348785.74108555913
3540,352223.9605648592
3541,357880.8829011321
3542,390883.6136843562
3543,242977.00656149536
3544,316968.2154035866
3545,195201.4125238359
3546,383380.3374852091
3547,341264.8351241201
3548,444630.97901888937
3549,282563.5725388974
3550,354812.96452248096
3551,299243.49458608776
3552,226651.25250201672
3553,369604.1200397387
3554,283066.4329305887
3555,191287.22748461366
3556,200016.91276025772
3557,403707.7095716819
3558,250708.2980162874
3559,122819.57546274364
3560,300870.68317813426
3561,307895.5683175847
3562,318822.2888248116
3563,224698.407800816
3564,350080.4635867253
3565,357557.5543376729
3566,422048.9610586688
3567,279962.13980287313
3568,291289.18696662784
3569,359925.68030430377
3570,315035.89888136834
3571,333126.2849367857
3572,326073.57467879355
3573,232678.26318830252
3574,357921.65096405894
3575,287422.59664312005
3576,260809.84757385403
3577,437423.3893246576
3578,236101.9639736116
3579,190305.586451374
3580,254992.01886548102
3581,282130.93976368755
3582,257805.1810509935
3583,327649.0697822869
3584,257980.5543199256
3585,282968.55442525446
3586,414150.6103236154
3587,396112.37358314544
3588,277799.96950583905
3589,234534.78118918836
3590,185597.3251150623
3591,463107.586506173
3592,216735.518806085
3593,366416.2962993309
3594,348555.0200210735
3595,357501.0302649066
3596,272161.5809930265
3597,354157.39975500107
3598,288795.00898281485
3599,426418.10206493735
3600,411251.2211669162
3601,256126.67169953138
3602,283263.776601173
3603,357845.7705072686
3604,363401.0437395647
3605,229345.42139139771
3606,186746.75231425464
3607,423035.74796022475
3608,222735.1842223704
3609,284161.19959922135
3610,441732.81747479737
3611,363361.6805488393
3612,316286.2271144688
3613,272892.4214267209
3614,367556.377991274
3615,252799.41786503047
3616,262435.98009349406
3617,499339.4129051566
3618,242344.87466843426
3619,265550.029902637
3620,307158.9277118072
3621,219412.67777670175
3622,234073.77333043516
3623,298267.98151614517
3624,301418.88729632646
3625,468770.57801511884
3626,287667.90502502024
3627,255313.2855863273
3628,338080.15075446665
3629,379838.07560794055
3630,308037.7766740471
3631,302739.8849584982
3632,331228.79581834376
3633,451063.9890019074
3634,167493.2535481751
3635,304879.473176606
3636,329651.2336050123
3637,222046.47260919958
3638,429893.81828889996
3639,179709.24753958732
3640,312984.12675300986
3641,242777.51296605915
3642,374504.32259099185
3643,354235.784160845
3644,354910.59527192265
3645,267787.58447884023
3646,308265.6697086394
3647,458063.5977413282
3648,295148.46845687926
3649,298252.27701889724
3650,237581.76687894762
3651,331016.68148038536
3652,322897.62049468607
3653,328838.9412269369
3654,264473.10109914094
3655,264144.18070982397
3656,371888.8492560014
3657,284927.6260911003
3658,119682.30303098261
3659,285875.66996486485
3660,330722.4388740882
3661,260222.01017932594
3662,324425.62220395356
3663,160361.33198407292
3664,326001.49258221686
3665,334283.8132620752
3666,318890.8987814933
3667,377070.3326968625
3668,284895.4895130396
3669,293105.2383885458
3670,339127.93296731263
3671,355995.2217120603
3672,329677.5068696439
3673,235146.16485547274
3674,413786.7387152836
3675,359500.0548119992
3676,313170.2939931676
3677,436656.06285098195
3678,243357.17850334197
3679,223111.37947814167
3680,330896.5648424551
3681,275620.6906918809
3682,249929.62896303833
3683,356923.89506931603
3684,272844.75746420026
3685,330123.3726110682
3686,339587.85300308466
3687,365313.779303059
3688,285768.3925965652
3689,139017.15344196558
3690,377395.67014586926
3691,370106.4835181311
3692,394290.1088555306
3693,381970.4809756279
3694,330336.6334882155
3695,168910.22464943677
3696,400818.04199011624
3697,371026.0967323035
3698,310043.7872080058
3699,312753.5287735611
3700,255633.4324623719
3701,429770.61483345926
3702,353973.49804278463
3703,356982.312231645
3704,274259.29715222865
3705,320952.87585148215
3706,364961.77053526044
3707,290286.0323402211
3708,203763.01391538233
3709,346458.07678513974
3710,272194.9452731684
3711,172298.59236945212
3712,313992.13101092726
3713,178413.46067929268
3714,319420.4809195623
3715,368295.0922486633
3716,355289.5245549306
3717,315510.447096996
3718,360992.16689959913
3719,340156.65322662145
3720,320289.72454240173
3721,214295.0048033148
3722,271532.0788125172
3723,233723.59707199037
3724,286377.3949643597
3725,340849.6575574577
3726,329929.57012048364
3727,257241.2626657635
3728,303495.70464328676
3729,423472.39039526135
3730,222701.39450829476
3731,501452.38902368397
3732,334722.81578379124
3733,339668.2824629843
3734,285884.17944543064
3735,319371.6452065334
3736,401634.21053088456
3737,325406.0107235834
3738,256950.49202096462
3739,332058.6948491782
3740,254252.93060138822
3741,510260.66937987506
3742,258289.8413572535
3743,225111.4825937599
3744,313403.31216081977
3745,288243.21637044847
3746,579788.0441606566
3747,146398.59177466482
3748,98924.20639504492
3749,177917.78887028247
3750,455398.4731757343
3751,245093.37768354267
3752,365602.5644765571
3753,266927.91887688637
3754,268952.38229153305
3755,181561.8863286674
3756,311528.7810664475
3757,261385.14592444152
3758,278652.77272012085
3759,244948.83987124264
3760,289447.93690393865
3761,225642.09107717872
3762,437222.1461645588
3763,296760.80116306245
3764,356539.2805329561
3765,403535.40336972475
3766,260402.1054449007
3767,244984.73673857749
3768,416019.3670491874
3769,269790.2547830865
3770,356671.7494675219
3771,454288.17832544446
3772,461098.1322644353
3773,390743.7675014287
3774,170378.2557907477
3775,280298.59613853693
3776,245259.972240448
3777,252987.04162497818
3778,195183.12599606812
3779,305648.5390542969
3780,327761.1282822564
3781,229264.49146143347
3782,276152.33531262726
3783,340295.3282017559
3784,343877.5863098204
3785,351252.137447983
3786,309240.3017859012
3787,226770.5573648885
3788,358456.0055188462
3789,393696.73889840394
3790,332489.0477582514
3791,410522.19155887514
3792,201678.63856561482
3793,394482.42520442605
3794,232598.2856463939
3795,333622.3061885759
3796,276290.7869812846
3797,457769.9047065601
3798,300213.0013940111
3799,330723.5265873447
3800,299643.79027650505
3801,368580.783229813
3802,222157.14306546003
3803,386952.28824243695
3804,389850.68017398566
3805,284449.51751437783
3806,408958.60724954307
3807,304697.91157310456
3808,429333.1673649177
3809,316716.4618562311
3810,383938.01888389885
3811,200733.439076975
3812,262982.78037428856
3813,347604.46649528295
3814,274203.50910191983
3815,421330.95676178485
3816,439355.79342175275
3817,254055.1356856972
3818,437024.6427046731
3819,342262.4024444595
3820,400718.5694654435
3821,459868.1153046265
3822,349575.0584366545
3823,215646.38225963712
3824,311294.4310547039
3825,317055.87303299457
3826,300655.4182588756
3827,240193.51311147958
3828,248544.66205935925
3829,280708.360890843
3830,300699.1675487906
3831,375003.820408009
3832,336907.31479503214
3833,141231.46690391004
3834,238856.34930372983
3835,372718.2613465935
3836,332443.3560020551
3837,335643.97670564055
3838,216836.82835981995
3839,367253.0810230598
3840,231044.269504264
3841,191250.44057688862
3842,357127.09639120847
3843,264271.7750361115
3844,298343.87563804537
3845,309092.602059111
3846,336812.3778927922
3847,330528.14833413064
3848,335248.8428682834
3849,305724.48067926615
3850,252542.34934241325
3851,330408.1759286672
3852,259521.45773982257
3853,348520.6984260231
3854,326117.90595480055
3855,266835.7580817193
3856,259144.483250767
3857,321615.54203116894
3858,177744.21449559182
3859,258061.01406294107
3860,203272.9648033008
3861,428995.86008937657
3862,207212.6454717666
3863,314167.93626933545
3864,377456.64764492214
3865,221383.3216631934
3866,322231.7204039246
3867,422158.3262999356
3868,240279.91421522945
3869,288822.42463319004
3870,314175.9189766422
3871,518656.7169920802
3872,263388.71878930926
3873,340774.6616057679
3874,243167.49791555107
3875,216195.64821070433
3876,259543.3454818502
3877,386134.0020086318
3878,347505.40571468323
3879,199306.74755358696
3880,349106.48129312694
3881,199409.45510102808
3882,226448.16909694672
3883,331337.93374185264
3884,330527.80088964105
3885,217688.38562843204
3886,229304.81026366353
3887,175268.0552188903
3888,430303.31639970094
3889,151282.20721696317
3890,274426.83973044157
3891,444218.20733306557
3892,330795.30353447795
3893,323236.26102243364
3894,318005.7931849286
3895,260182.11094403267
3896,278107.3529753089
3897,313762.2252153978
3898,306701.86089175195
3899,249356.85802871734
3900,278998.1417983994
3901,196671.4961471334
3902,351075.0704196915
3903,224072.01788986474
3904,338190.74634132534
3905,340729.29419300705
3906,403151.35329061
3907,204445.5109969005
3908,330764.0650818348
3909,368578.54124864936
3910,288178.99283748865
3911,203732.40758229792
3912,281254.47664031386
3913,275907.77160319686
3914,301245.9632861316
3915,337043.41695106775
3916,272931.56217551976
3917,221108.10884114355
3918,319572.6897941381
3919,346021.7143246606
3920,378638.6431581974
3921,349248.63523563
3922,236395.5245404765
3923,275118.0182548091
3924,227117.46866282076
3925,86273.11286839098
3926,266663.2246641591
3927,264241.56504526734
3928,385900.2052915916
3929,310038.9420608878
3930,370735.87666389346
3931,253544.45947307348
3932,260671.014896743
3933,355024.6959018558
3934,238666.39838910103
3935,280337.62438617647
3936,281953.6876315698
3937,253638.15158563852
3938,185468.44257491827
3939,440741.81090572476
3940,272113.7283534035
3941,310284.5862154886
3942,277999.61947176605
3943,248261.30832856894
3944,378693.19142892957
3945,283694.3387350291
3946,238455.73592632264
3947,324667.78756557405
3948,185579.03697849065
3949,244351.34524514526
3950,287023.37960137427
3951,305150.7649746984
3952,487197.1869469434
3953,289580.40149492025
3954,297262.92624574155
3955,371123.49589876086
3956,315306.63282910734
3957,249514.4288365543
3958,244520.9638869837
3959,296495.35413497686
3960,205384.66261839122
3961,313716.8988356218
3962,366257.21746732295
3963,252860.33682972938
3964,251891.41372007877
3965,316358.81274189055
3966,159341.13768873364
3967,307377.89406855404
3968,132852.6202251464
3969,235044.46567484736
3970,134653.7868733257
3971,401881.15419820696
3972,369988.73116376996
3973,269840.5833368227
3974,264809.530334048
3975,354079.0566594973
3976,260432.81894747168
3977,371228.54669044167
3978,179339.75726531446
3979,212816.10400623828
3980,329046.3411738053
3981,303572.7915143296
3982,223447.86310178041
3983,275355.3147938922
3984,236536.297483854
3985,369852.5306444913
3986,289308.72192240506
3987,410373.9442336932
3988,366571.25447265804
3989,325228.61122941226
3990,346237.8804033324
3991,309643.48764686286
3992,272682.1857249588
3993,264381.6020460054
3994,309928.5051692948
3995,343864.86565969884
3996,281167.81922766566
3997,486641.4737926498
